run_id,tool_type,material_family,cooling,carbon_pct,cutting_speed_m_per_min,feed_mm_per_rev,depth_of_cut_mm,cutting_distance_m,wear_vb_um
W0005,carbide_B,alloy_steel,flood,0.3138,179.539,0.2725,1.8545,5300.0,563.48
W0005,carbide_B,alloy_steel,flood,0.3138,179.539,0.2725,1.8545,5400.0,577.595
W0005,carbide_B,alloy_steel,flood,0.3138,179.539,0.2725,1.8545,5500.0,609.446
W0005,carbide_B,alloy_steel,flood,0.3138,179.539,0.2725,1.8545,5600.0,611.243
W0005,carbide_B,alloy_steel,flood,0.3138,179.539,0.2725,1.8545,5700.0,596.14
W0005,carbide_B,alloy_steel,flood,0.3138,179.539,0.2725,1.8545,5800.0,622.14
W0005,carbide_B,alloy_steel,flood,0.3138,179.539,0.2725,1.8545,5900.0,628.869
W0005,carbide_B,alloy_steel,flood,0.3138,179.539,0.2725,1.8545,6000.0,649.965
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,0.0,13.086
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,100.0,9.073
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,200.0,23.961
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,300.0,17.407
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,400.0,15.063
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,500.0,22.167
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,600.0,28.124
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,700.0,36.084
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,800.0,32.689
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,900.0,31.935
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,1000.0,39.316
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,1100.0,44.762
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,1200.0,43.122
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,1300.0,44.473
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,1400.0,44.876
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,1500.0,58.564
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,1600.0,65.731
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,1700.0,52.854
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,1800.0,50.088
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,1900.0,55.828
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,2000.0,62.384
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,2100.0,69.187
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,2200.0,69.228
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,2300.0,86.885
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,2400.0,73.495
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,2500.0,79.724
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,2600.0,105.71
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,2700.0,91.044
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,2800.0,102.547
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,2900.0,85.133
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,3000.0,102.566
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,3100.0,88.938
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,3200.0,98.393
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,3300.0,122.786
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,3400.0,125.852
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,3500.0,111.995
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,3600.0,109.241
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,3700.0,124.182
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,3800.0,131.285
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,3900.0,126.658
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,4000.0,130.601
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,4100.0,136.47
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,4200.0,128.505
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,4300.0,152.822
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,4400.0,146.04
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,4500.0,172.499
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,4600.0,168.34
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,4700.0,167.97
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,4800.0,181.012
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,4900.0,158.123
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,5000.0,195.735
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,5100.0,173.425
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,5200.0,202.196
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,5300.0,187.892
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,5400.0,180.942
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,5500.0,186.685
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,5600.0,201.067
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,5700.0,190.387
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,5800.0,225.931
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,5900.0,190.799
W0006,coated_C,cast_iron,mist,0.3105,256.032,0.0997,0.5869,6000.0,227.768
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,0.0,5.352
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,100.0,18.345
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,200.0,20.378
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,300.0,33.201
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,400.0,33.871
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,500.0,48.69
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,600.0,50.234
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,700.0,47.287
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,800.0,69.161
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,900.0,77.814
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,1000.0,82.723
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,1100.0,90.735
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,1200.0,99.002
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,1300.0,100.631
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,1400.0,112.562
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,1500.0,118.229
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,1600.0,130.391
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,1700.0,137.071
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,1800.0,146.556
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,1900.0,156.445
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,2000.0,172.37
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,2100.0,178.073
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,2200.0,183.599
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,2300.0,191.693
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,2400.0,181.142
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,2500.0,199.362
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,2600.0,216.583
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,2700.0,212.77
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,2800.0,247.751
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,2900.0,253.745
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,3000.0,252.386
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,3100.0,269.242
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,3200.0,279.615
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,3300.0,290.847
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,3400.0,316.634
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,3500.0,312.167
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,3600.0,319.016
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,3700.0,341.633
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,3800.0,331.953
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,3900.0,344.273
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,4000.0,355.993
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,4100.0,384.801
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,4200.0,365.309
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,4300.0,381.627
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,4400.0,385.063
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,4500.0,442.139
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,4600.0,415.994
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,4700.0,436.72
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,4800.0,461.782
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,4900.0,449.805
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,5000.0,468.977
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,5100.0,490.325
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,5200.0,503.926
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,5300.0,515.334
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,5400.0,547.846
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,5500.0,542.57
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,5600.0,537.052
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,5700.0,569.428
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,5800.0,573.171
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,5900.0,610.364
W0007,ceramic_D,alloy_steel,flood,0.2552,173.151,0.2674,1.1749,6000.0,592.129
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,0.0,7.246
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,100.0,24.578
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,200.0,42.731
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,300.0,62.495
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,400.0,77.124
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,500.0,103.881
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,600.0,122.921
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,700.0,126.685
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,800.0,159.465
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,900.0,172.787
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,1000.0,206.523
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,1100.0,215.892
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,1200.0,240.309
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,1300.0,260.166
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,1400.0,289.561
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,1500.0,289.024
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,1600.0,321.467
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,1700.0,345.461
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,1800.0,378.34
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,1900.0,392.134
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,2000.0,406.727
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,2100.0,440.15
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,2200.0,482.117
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,2300.0,477.174
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,2400.0,516.135
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,2500.0,531.031
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,2600.0,566.933
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,2700.0,581.645
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,2800.0,617.989
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,2900.0,633.9
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,3000.0,674.731
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,3100.0,684.733
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,3200.0,714.198
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,3300.0,733.09
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,3400.0,767.647
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,3500.0,810.836
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,3600.0,824.346
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,3700.0,847.776
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,3800.0,866.466
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,3900.0,903.023
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,4000.0,959.901
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,4100.0,970.697
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,4200.0,1005.799
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,4300.0,1028.531
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,4400.0,1066.12
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,4500.0,1084.773
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,4600.0,1120.769
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,4700.0,1122.923
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,4800.0,1169.532
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,4900.0,1215.08
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,5000.0,1249.473
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,5100.0,1252.142
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,5200.0,1313.18
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,5300.0,1324.515
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,5400.0,1374.619
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,5500.0,1375.105
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,5600.0,1415.591
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,5700.0,1483.002
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,5800.0,1492.974
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,5900.0,1544.976
W0008,carbide_A,stainless,dry,0.5481,248.935,0.276,1.1677,6000.0,1543.103
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,0.0,10.425
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,100.0,15.296
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,200.0,30.214
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,300.0,36.615
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,400.0,44.705
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,500.0,57.255
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,600.0,54.522
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,700.0,70.718
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,800.0,77.785
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,900.0,91.46
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,1000.0,96.045
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,1100.0,98.543
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,1200.0,105.727
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,1300.0,118.237
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,1400.0,134.981
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,1500.0,136.504
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,1600.0,147.205
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,1700.0,156.874
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,1800.0,172.0
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,1900.0,184.899
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,2000.0,176.457
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,2100.0,196.343
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,2200.0,227.205
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,2300.0,220.084
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,2400.0,236.379
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,2500.0,240.551
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,2600.0,248.545
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,2700.0,268.533
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,2800.0,259.361
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,2900.0,274.718
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,3000.0,271.31
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,3100.0,319.908
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,3200.0,321.678
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,3300.0,322.827
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,3400.0,333.639
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,3500.0,320.486
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,3600.0,347.557
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,3700.0,371.833
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,3800.0,397.147
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,3900.0,384.694
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,4000.0,415.367
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,4100.0,432.116
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,4200.0,422.616
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,4300.0,461.093
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,4400.0,466.78
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,4500.0,460.021
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,4600.0,493.531
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,4700.0,527.577
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,4800.0,497.844
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,4900.0,530.943
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,5000.0,535.064
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,5100.0,528.849
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,5200.0,580.038
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,5300.0,580.04
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,5400.0,589.615
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,5500.0,583.259
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,5600.0,624.434
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,5700.0,652.366
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,5800.0,654.633
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,5900.0,649.341
W0009,carbide_B,low_carbon_steel,flood,0.4836,237.281,0.2536,1.7475,6000.0,685.337
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,0.0,15.536
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,100.0,13.297
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,200.0,30.448
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,300.0,37.521
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,400.0,44.323
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,500.0,51.204
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,600.0,61.396
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,700.0,72.158
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,800.0,75.894
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,900.0,85.589
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,1000.0,100.939
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,1100.0,116.231
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,1200.0,106.075
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,1300.0,123.935
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,1400.0,124.443
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,1500.0,129.041
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,1600.0,145.883
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,1700.0,157.884
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,1800.0,156.289
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,1900.0,178.473
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,2000.0,175.98
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,2100.0,203.204
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,2200.0,209.038
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,2300.0,200.296
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,2400.0,246.054
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,2500.0,221.476
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,2600.0,239.138
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,2700.0,253.358
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,2800.0,250.91
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,2900.0,293.68
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,3000.0,281.066
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,3100.0,283.85
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,3200.0,317.446
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,3300.0,331.957
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,3400.0,351.034
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,3500.0,347.516
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,3600.0,342.809
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,3700.0,345.044
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,3800.0,377.42
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,3900.0,397.853
W0010,carbide_B,alloy_steel,flood,0.613,166.859,0.3478,1.3456,4000.0,420.055
