cell_id,cell_type,ambient_temp_c,charge_rate_c,discharge_rate_c,depth_of_discharge,cycle_index,capacity_ah,capacity_percent
B004,NMC_graphite,25.1,2.341,1.643,0.772,610,0.7593,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,620,0.7368,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,630,0.713,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,640,0.6896,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,650,0.6545,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,660,0.6378,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,670,0.6142,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,680,0.5712,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,690,0.5467,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,700,0.5206,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,710,0.5014,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,720,0.4875,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,730,0.4523,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,740,0.4205,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,750,0.4002,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,760,0.3673,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,770,0.345,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,780,0.3317,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,790,0.2901,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,800,0.2621,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,810,0.2356,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,820,0.1931,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,830,0.1916,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,840,0.1406,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,850,0.1303,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,860,0.0813,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,870,0.0748,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,880,0.0316,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,890,0.0121,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,900,0.0115,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,910,-0.0357,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,920,-0.0756,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,930,-0.0958,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,940,-0.1252,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,950,-0.1557,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,960,-0.1731,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,970,-0.2055,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,980,-0.2275,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,990,-0.2558,45.0
B004,NMC_graphite,25.1,2.341,1.643,0.772,1000,-0.2933,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,0,1.9682,99.804
B005,NCA_graphite,42.87,2.066,0.673,0.798,10,1.9544,99.102
B005,NCA_graphite,42.87,2.066,0.673,0.798,20,1.895,96.089
B005,NCA_graphite,42.87,2.066,0.673,0.798,30,1.8721,94.932
B005,NCA_graphite,42.87,2.066,0.673,0.798,40,1.7994,91.243
B005,NCA_graphite,42.87,2.066,0.673,0.798,50,1.7358,88.02
B005,NCA_graphite,42.87,2.066,0.673,0.798,60,1.6501,83.674
B005,NCA_graphite,42.87,2.066,0.673,0.798,70,1.5821,80.226
B005,NCA_graphite,42.87,2.066,0.673,0.798,80,1.4913,75.619
B005,NCA_graphite,42.87,2.066,0.673,0.798,90,1.3993,70.955
B005,NCA_graphite,42.87,2.066,0.673,0.798,100,1.3073,66.292
B005,NCA_graphite,42.87,2.066,0.673,0.798,110,1.2124,61.48
B005,NCA_graphite,42.87,2.066,0.673,0.798,120,1.1075,56.159
B005,NCA_graphite,42.87,2.066,0.673,0.798,130,1.0075,51.089
B005,NCA_graphite,42.87,2.066,0.673,0.798,140,0.9002,45.647
B005,NCA_graphite,42.87,2.066,0.673,0.798,150,0.7869,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,160,0.6834,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,170,0.5416,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,180,0.4288,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,190,0.2964,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,200,0.1791,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,210,0.0477,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,220,-0.0734,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,230,-0.2138,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,240,-0.3523,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,250,-0.5037,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,260,-0.6437,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,270,-0.7992,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,280,-0.9468,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,290,-1.088,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,300,-1.2561,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,310,-1.4124,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,320,-1.5547,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,330,-1.7147,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,340,-1.8806,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,350,-2.0412,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,360,-2.2022,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,370,-2.3986,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,380,-2.557,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,390,-2.7239,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,400,-2.8952,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,410,-3.0564,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,420,-3.2491,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,430,-3.4276,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,440,-3.6077,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,450,-3.7948,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,460,-3.9713,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,470,-4.1657,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,480,-4.3653,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,490,-4.5416,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,500,-4.7431,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,510,-4.9195,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,520,-5.1365,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,530,-5.3277,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,540,-5.5325,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,550,-5.7157,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,560,-5.9328,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,570,-6.1238,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,580,-6.3334,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,590,-6.5338,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,600,-6.7536,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,610,-6.9642,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,620,-7.1796,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,630,-7.3805,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,640,-7.5985,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,650,-7.8281,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,660,-8.0339,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,670,-8.2691,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,680,-8.4561,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,690,-8.7068,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,700,-8.9217,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,710,-9.1443,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,720,-9.3679,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,730,-9.5916,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,740,-9.8205,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,750,-10.0581,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,760,-10.2791,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,770,-10.5215,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,780,-10.7535,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,790,-10.9987,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,800,-11.2258,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,810,-11.4658,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,820,-11.7179,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,830,-11.9465,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,840,-12.2035,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,850,-12.4249,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,860,-12.6704,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,870,-12.9168,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,880,-13.1631,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,890,-13.42,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,900,-13.6663,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,910,-13.9129,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,920,-14.1737,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,930,-14.409,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,940,-14.6744,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,950,-14.9264,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,960,-15.188,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,970,-15.443,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,980,-15.7062,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,990,-15.9617,45.0
B005,NCA_graphite,42.87,2.066,0.673,0.798,1000,-16.2304,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,0,1.9805,100.111
B006,NMC_graphite,35.87,0.818,2.399,0.896,10,1.9616,99.159
B006,NMC_graphite,35.87,0.818,2.399,0.896,20,1.9291,97.517
B006,NMC_graphite,35.87,0.818,2.399,0.896,30,1.9203,97.071
B006,NMC_graphite,35.87,0.818,2.399,0.896,40,1.8879,95.432
B006,NMC_graphite,35.87,0.818,2.399,0.896,50,1.8588,93.959
B006,NMC_graphite,35.87,0.818,2.399,0.896,60,1.8077,91.38
B006,NMC_graphite,35.87,0.818,2.399,0.896,70,1.7757,89.761
B006,NMC_graphite,35.87,0.818,2.399,0.896,80,1.7241,87.153
B006,NMC_graphite,35.87,0.818,2.399,0.896,90,1.6969,85.774
B006,NMC_graphite,35.87,0.818,2.399,0.896,100,1.6458,83.194
B006,NMC_graphite,35.87,0.818,2.399,0.896,110,1.6169,81.731
B006,NMC_graphite,35.87,0.818,2.399,0.896,120,1.5574,78.724
B006,NMC_graphite,35.87,0.818,2.399,0.896,130,1.5113,76.393
B006,NMC_graphite,35.87,0.818,2.399,0.896,140,1.4627,73.936
B006,NMC_graphite,35.87,0.818,2.399,0.896,150,1.4298,72.277
B006,NMC_graphite,35.87,0.818,2.399,0.896,160,1.3766,69.585
B006,NMC_graphite,35.87,0.818,2.399,0.896,170,1.3255,67.005
B006,NMC_graphite,35.87,0.818,2.399,0.896,180,1.2619,63.789
B006,NMC_graphite,35.87,0.818,2.399,0.896,190,1.2131,61.322
B006,NMC_graphite,35.87,0.818,2.399,0.896,200,1.1525,58.257
B006,NMC_graphite,35.87,0.818,2.399,0.896,210,1.1074,55.98
B006,NMC_graphite,35.87,0.818,2.399,0.896,220,1.0461,52.881
B006,NMC_graphite,35.87,0.818,2.399,0.896,230,0.9753,49.3
B006,NMC_graphite,35.87,0.818,2.399,0.896,240,0.9267,46.846
B006,NMC_graphite,35.87,0.818,2.399,0.896,250,0.8685,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,260,0.7984,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,270,0.7422,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,280,0.6686,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,290,0.606,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,300,0.5491,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,310,0.4871,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,320,0.4192,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,330,0.3598,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,340,0.3014,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,350,0.2341,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,360,0.1487,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,370,0.0936,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,380,0.009,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,390,-0.0504,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,400,-0.1325,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,410,-0.1968,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,420,-0.2687,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,430,-0.3492,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,440,-0.4323,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,450,-0.5036,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,460,-0.5801,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,470,-0.6527,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,480,-0.7182,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,490,-0.7933,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,500,-0.8801,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,510,-0.9597,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,520,-1.0362,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,530,-1.125,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,540,-1.1966,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,550,-1.2829,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,560,-1.3586,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,570,-1.4314,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,580,-1.5197,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,590,-1.602,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,600,-1.6793,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,610,-1.756,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,620,-1.8468,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,630,-1.9186,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,640,-2.0021,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,650,-2.094,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,660,-2.1819,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,670,-2.2699,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,680,-2.3653,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,690,-2.4352,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,700,-2.5234,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,710,-2.6172,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,720,-2.7107,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,730,-2.7923,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,740,-2.8879,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,750,-2.9896,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,760,-3.0604,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,770,-3.1733,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,780,-3.2515,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,790,-3.3385,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,800,-3.4213,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,810,-3.5138,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,820,-3.619,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,830,-3.7167,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,840,-3.8039,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,850,-3.8862,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,860,-3.9945,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,870,-4.0875,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,880,-4.1809,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,890,-4.282,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,900,-4.3748,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,910,-4.4552,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,920,-4.5523,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,930,-4.6782,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,940,-4.7639,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,950,-4.8573,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,960,-4.9617,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,970,-5.0563,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,980,-5.1509,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,990,-5.2421,45.0
B006,NMC_graphite,35.87,0.818,2.399,0.896,1000,-5.3472,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,0,2.037,100.468
B007,NMC_graphite,13.53,1.255,2.319,0.743,10,2.008,99.037
B007,NMC_graphite,13.53,1.255,2.319,0.743,20,2.0142,99.342
B007,NMC_graphite,13.53,1.255,2.319,0.743,30,2.0019,98.737
B007,NMC_graphite,13.53,1.255,2.319,0.743,40,1.9686,97.096
B007,NMC_graphite,13.53,1.255,2.319,0.743,50,1.965,96.918
B007,NMC_graphite,13.53,1.255,2.319,0.743,60,1.9406,95.713
B007,NMC_graphite,13.53,1.255,2.319,0.743,70,1.9172,94.559
B007,NMC_graphite,13.53,1.255,2.319,0.743,80,1.8636,91.915
B007,NMC_graphite,13.53,1.255,2.319,0.743,90,1.8619,91.831
B007,NMC_graphite,13.53,1.255,2.319,0.743,100,1.8353,90.522
B007,NMC_graphite,13.53,1.255,2.319,0.743,110,1.7906,88.315
B007,NMC_graphite,13.53,1.255,2.319,0.743,120,1.7585,86.73
B007,NMC_graphite,13.53,1.255,2.319,0.743,130,1.72,84.832
B007,NMC_graphite,13.53,1.255,2.319,0.743,140,1.6693,82.334
B007,NMC_graphite,13.53,1.255,2.319,0.743,150,1.6568,81.714
B007,NMC_graphite,13.53,1.255,2.319,0.743,160,1.5945,78.641
B007,NMC_graphite,13.53,1.255,2.319,0.743,170,1.5645,77.165
B007,NMC_graphite,13.53,1.255,2.319,0.743,180,1.5048,74.22
B007,NMC_graphite,13.53,1.255,2.319,0.743,190,1.4653,72.269
B007,NMC_graphite,13.53,1.255,2.319,0.743,200,1.4299,70.525
B007,NMC_graphite,13.53,1.255,2.319,0.743,210,1.3785,67.992
B007,NMC_graphite,13.53,1.255,2.319,0.743,220,1.3126,64.738
B007,NMC_graphite,13.53,1.255,2.319,0.743,230,1.2707,62.671
B007,NMC_graphite,13.53,1.255,2.319,0.743,240,1.2129,59.822
B007,NMC_graphite,13.53,1.255,2.319,0.743,250,1.1651,57.463
B007,NMC_graphite,13.53,1.255,2.319,0.743,260,1.1243,55.45
B007,NMC_graphite,13.53,1.255,2.319,0.743,270,1.0605,52.304
B007,NMC_graphite,13.53,1.255,2.319,0.743,280,0.9952,49.086
B007,NMC_graphite,13.53,1.255,2.319,0.743,290,0.9373,46.23
B007,NMC_graphite,13.53,1.255,2.319,0.743,300,0.8875,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,310,0.8187,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,320,0.7823,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,330,0.7104,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,340,0.6209,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,350,0.5743,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,360,0.512,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,370,0.4233,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,380,0.36,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,390,0.3071,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,400,0.2272,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,410,0.1564,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,420,0.097,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,430,0.0244,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,440,-0.0628,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,450,-0.1236,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,460,-0.2046,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,470,-0.2943,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,480,-0.3547,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,490,-0.4374,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,500,-0.5159,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,510,-0.5868,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,520,-0.6777,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,530,-0.7655,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,540,-0.8435,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,550,-0.928,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,560,-1.0055,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,570,-1.0975,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,580,-1.1918,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,590,-1.2675,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,600,-1.3607,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,610,-1.4409,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,620,-1.5235,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,630,-1.6084,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,640,-1.7063,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,650,-1.7997,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,660,-1.9033,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,670,-1.9883,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,680,-2.0851,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,690,-2.1747,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,700,-2.2851,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,710,-2.3587,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,720,-2.4769,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,730,-2.5696,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,740,-2.6754,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,750,-2.7728,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,760,-2.8704,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,770,-2.9804,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,780,-3.074,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,790,-3.1748,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,800,-3.2819,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,810,-3.3722,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,820,-3.5038,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,830,-3.5949,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,840,-3.6997,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,850,-3.8018,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,860,-3.8958,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,870,-4.0076,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,880,-4.1274,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,890,-4.2422,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,900,-4.3417,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,910,-4.4592,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,920,-4.5739,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,930,-4.6954,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,940,-4.7879,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,950,-4.8934,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,960,-5.025,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,970,-5.1293,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,980,-5.2644,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,990,-5.3682,45.0
B007,NMC_graphite,13.53,1.255,2.319,0.743,1000,-5.4825,45.0
B008,NCA_graphite,16.05,0.896,1.413,0.876,0,2.0568,99.774
B008,NCA_graphite,16.05,0.896,1.413,0.876,10,2.0546,99.669
B008,NCA_graphite,16.05,0.896,1.413,0.876,20,2.0438,99.144
B008,NCA_graphite,16.05,0.896,1.413,0.876,30,2.0093,97.47
B008,NCA_graphite,16.05,0.896,1.413,0.876,40,1.9944,96.751
B008,NCA_graphite,16.05,0.896,1.413,0.876,50,1.9831,96.199
B008,NCA_graphite,16.05,0.896,1.413,0.876,60,1.9694,95.536
B008,NCA_graphite,16.05,0.896,1.413,0.876,70,1.9362,93.925
B008,NCA_graphite,16.05,0.896,1.413,0.876,80,1.9038,92.354
B008,NCA_graphite,16.05,0.896,1.413,0.876,90,1.853,89.888
B008,NCA_graphite,16.05,0.896,1.413,0.876,100,1.8211,88.34
B008,NCA_graphite,16.05,0.896,1.413,0.876,110,1.7782,86.261
B008,NCA_graphite,16.05,0.896,1.413,0.876,120,1.7356,84.197
B008,NCA_graphite,16.05,0.896,1.413,0.876,130,1.6776,81.382
B008,NCA_graphite,16.05,0.896,1.413,0.876,140,1.631,79.121
B008,NCA_graphite,16.05,0.896,1.413,0.876,150,1.586,76.936
B008,NCA_graphite,16.05,0.896,1.413,0.876,160,1.5408,74.745
B008,NCA_graphite,16.05,0.896,1.413,0.876,170,1.4867,72.119
